# Frequency(cm^-1), Lineshape, Field_description, Quantum_correction, Spectra, Spectra_qm
6.491443063863593125e+03 1.247817441152880624e+00 1.932367949033220938e+14 1.959900776133465312e+14 2.411242429528473750e+14 4.725795909078797915e+28
6.503760792637527629e+03 7.267617616426328420e-01 1.936163295434008750e+14 1.963489315030966875e+14 1.407129447417425625e+14 2.762883634869544139e+28
6.516078521411463043e+03 1.041386586158291605e+00 1.939957923159365938e+14 1.967078599913345312e+14 2.020246158889661562e+14 3.973982985708989121e+28
6.528396250185396639e+03 1.051194122921925489e+00 1.943751836676499062e+14 1.970668625863822188e+14 2.043260507133034062e+14 4.026589375873672703e+28
6.540713978959332053e+03 1.045753057832163213e+00 1.947545040431944062e+14 1.974259387993586875e+14 2.036651181297569375e+14 4.020877714744954928e+28
6.553031707733267467e+03 1.318229375976734508e+00 1.951337538851558750e+14 1.977850881441683125e+14 2.572310466160267188e+14 5.087646522836751237e+28
6.565349436507201062e+03 8.737481604315319172e-01 1.955129336340522500e+14 1.981443101374897188e+14 1.708290661033253438e+14 3.384880745447502822e+28
6.577667165281136477e+03 1.430584247312108648e+00 1.958920437283335938e+14 1.985036042987648438e+14 2.802400719315287812e+14 5.562866434735358231e+28
6.589984894055070981e+03 1.129666527789151331e+00 1.962710846043820000e+14 1.988629701501873125e+14 2.217208746504429688e+14 4.409207167728446252e+28
6.602302622829005486e+03 7.967695456499757078e-01 1.966500566965121250e+14 1.992224072166914375e+14 1.566847763261219375e+14 3.121511831389887956e+28
6.614620351602939991e+03 1.051260896699790059e+00 1.970289604369715938e+14 1.995819150259410312e+14 2.071288416247982188e+14 4.133917086858207380e+28
6.626938080376875405e+03 8.902898890493740058e-01 1.974077962559415938e+14 1.999414931083180000e+14 1.757501650261836562e+14 3.513975040936845066e+28
6.639255809150809000e+03 1.003302961072055854e+00 1.977865645815377500e+14 2.003011409969111875e+14 1.984398459049262188e+14 3.974772755400796005e+28
6.651573537924744414e+03 1.047218977753643587e+00 1.981652658398111875e+14 2.006608582275051875e+14 2.075224271190460938e+14 4.164162832716268194e+28
6.663891266698678919e+03 1.013632990023199953e+00 1.985439004547494688e+14 2.010206443385690625e+14 2.012506474688162812e+14 4.045553482773566457e+28
6.676208995472614333e+03 1.124817298069133553e+00 1.989224688482781562e+14 2.013804988712449375e+14 2.237514339351616250e+14 4.505917538901925605e+28
6.688526724246547928e+03 8.890450848814104301e-01 1.993009714402620312e+14 2.017404213693370625e+14 1.771875490710553125e+14 3.574589081099478732e+28
6.700844453020483343e+03 8.889605753991651760e-01 1.996794086485070000e+14 2.021004113793003438e+14 1.775071220075418125e+14 3.587426238047985899e+28
6.713162181794418757e+03 9.118942481640210929e-01 2.000577808887615625e+14 2.024604684502291562e+14 1.824315396929196875e+14 3.693517498632509381e+28
6.725479910568352352e+03 7.892212930266288007e-01 2.004360885747188438e+14 2.028205921338460938e+14 1.581884289941395000e+14 3.208387083731423989e+28
6.737797639342287766e+03 7.404988606124207617e-01 2.008143321180188750e+14 2.031807819844907188e+14 1.487027841280372188e+14 3.021354796240551556e+28
6.750115368116222271e+03 7.399124255694992103e-01 2.011925119282503750e+14 2.035410375591084062e+14 1.488648395072521250e+14 3.030010388937625057e+28
6.762433096890156776e+03 9.785494807154655472e-01 2.015706284129533750e+14 2.039013584172389688e+14 1.972468337609855938e+14 4.021889734736427732e+28
6.774750825664091280e+03 1.044124015063586874e+00 2.019486819776217500e+14 2.042617441210055312e+14 2.108594686632738438e+14 4.307052283358882888e+28
6.787068554438026695e+03 9.533334305857348312e-01 2.023266730257055000e+14 2.046221942351033750e+14 1.928847812945940938e+14 3.946850718305786840e+28
6.799386283211960290e+03 5.550372598704071958e-01 2.027046019586138438e+14 2.049827083267883750e+14 1.125086068342306094e+14 2.306231893895440130e+28
6.811704011985895704e+03 7.885078609647472314e-01 2.030824691757179375e+14 2.053432859658662500e+14 1.601321233691845625e+14 3.288205640131983802e+28
6.824021740759831118e+03 7.142029063848059911e-01 2.034602750743537812e+14 2.057039267246810312e+14 1.453119197919555625e+14 2.989123250110715525e+28
6.836339469533764714e+03 8.636523813187229059e-01 2.038380200498254688e+14 2.060646301781039375e+14 1.760451914193253438e+14 3.627668726445679427e+28
6.848657198307700128e+03 8.318455362935875952e-01 2.042157044954084375e+14 2.064253959035223125e+14 1.698759222255558438e+14 3.506670449988633181e+28
6.860974927081634632e+03 1.082789702477272131e+00 2.045933288023526250e+14 2.067862234808281875e+14 2.215315496227341250e+14 4.580967252834087544e+28
6.873292655855569137e+03 8.376873881712745273e-01 2.049708933598861250e+14 2.071471124924072812e+14 1.717015323097758438e+14 3.556747662849183875e+28
6.885610384629503642e+03 9.782671482085764092e-01 2.053483985552188125e+14 2.075080625231278750e+14 2.008855922438120625e+14 4.168538003532452540e+28
6.897928113403439056e+03 1.122936498975652286e+00 2.057258447735457812e+14 2.078690731603294375e+14 2.310170598788140000e+14 4.802130212123338976e+28
6.910245842177372651e+03 6.802961692588265219e-01 2.061032323980512500e+14 2.082301439938117188e+14 1.402112394722559375e+14 2.919620658485867032e+28
6.922563570951308066e+03 9.980030628541256554e-01 2.064805618099127812e+14 2.085912746158234375e+14 2.060682331061335625e+14 4.298403540143902527e+28
6.934881299725242570e+03 1.110367162299293886e+00 2.068578333883047188e+14 2.089524646210512500e+14 2.296881454587520312e+14 4.799390408784475621e+28
6.947199028499177984e+03 8.281269762870162587e-01 2.072350475104026875e+14 2.093137136066085938e+14 1.716169332754859375e+14 3.592177762166952056e+28
6.959516757273111580e+03 8.596004304142585983e-01 2.076122045513877188e+14 2.096750211720244688e+14 1.784635403916259688e+14 3.741934661004861683e+28
6.971834486047046994e+03 8.883623562936375784e-01 2.079893048844505312e+14 2.100363869192327500e+14 1.847698689710262500e+14 3.880839569021440522e+28
6.984152214820982408e+03 6.388943913788778239e-01 2.083663488807958750e+14 2.103978104525606250e+14 1.331240916520350000e+14 2.800901740207416946e+28
6.996469943594916003e+03 7.259751807683056946e-01 2.087433369096470938e+14 2.107592913787176562e+14 1.515424817471603750e+14 3.193898606680377325e+28
7.008787672368851418e+03 9.822468822489065499e-01 2.091202693382507188e+14 2.111208293067851250e+14 2.054077325725483750e+14 4.336585084674274899e+28
7.021105401142785922e+03 1.002664591551648110e+00 2.094971465318810312e+14 2.114824238482043750e+14 2.100553708586242812e+14 4.442301897151533401e+28
7.033423129916720427e+03 9.776289424579970300e-01 2.098739688538448438e+14 2.118440746167661875e+14 2.051788662200469375e+14 4.346592704530311013e+28
7.045740858690654932e+03 7.622201909459979108e-01 2.102507366654864688e+14 2.122057812285998438e+14 1.602573566477038125e+14 3.400753756505633771e+28
7.058058587464590346e+03 9.676324286714932388e-01 2.106274503261924688e+14 2.125675433021618125e+14 2.038099513040179062e+14 4.332338064922831885e+28
7.070376316238523941e+03 8.624820519860119106e-01 2.110041101933966250e+14 2.129293604582249688e+14 1.819872579370832812e+14 3.875043044408916691e+28
7.082694045012459355e+03 8.671377152279512446e-01 2.113807166225853438e+14 2.132912323198677188e+14 1.832961916553556562e+14 3.909547059770946241e+28
7.095011773786394770e+03 1.124472153946581843e+00 2.117572699673023438e+14 2.136531585124628750e+14 2.381151534739802812e+14 5.087405462939573806e+28
7.107329502560328365e+03 9.535626463492296034e-01 2.121337705791540938e+14 2.140151386636668125e+14 2.022828396534985312e+14 4.329158997772376866e+28
7.119647231334263779e+03 8.743193853020496675e-01 2.125102188078153125e+14 2.143771724034087500e+14 1.858018038784531562e+14 3.983166534291549335e+28
7.131964960108198284e+03 6.850430016042285963e-01 2.128866150010340000e+14 2.147392593638795000e+14 1.458364857416721250e+14 3.131681893639764518e+28
7.144282688882132788e+03 8.464627681339104148e-01 2.132629595046369688e+14 2.151013991795208438e+14 1.805191550427250625e+14 3.882992282839501686e+28
7.156600417656067293e+03 7.367036285391164174e-01 2.136392526625355625e+14 2.154635914870147500e+14 1.573888126348750312e+14 3.391155883018702116e+28
7.168918146430002707e+03 7.224607567728058566e-01 2.140154948167308750e+14 2.158258359252723750e+14 1.546177963464019062e+14 3.337051514538571735e+28
7.181235875203937212e+03 7.779589492086692593e-01 2.143916863073196562e+14 2.161881321354233125e+14 1.667879309987170312e+14 3.605757126534450142e+28
7.193553603977871717e+03 9.468559049864035959e-01 2.147678274724998750e+14 2.165504797608048438e+14 2.033541856434376562e+14 4.403644646245420074e+28
7.205871332751806221e+03 8.313437669822986154e-01 2.151439186485765312e+14 2.169128784469512500e+14 1.788585557726408125e+14 3.879672416750808574e+28
7.218189061525741636e+03 6.111505887317024710e-01 2.155199601699675000e+14 2.172753278415828125e+14 1.317151505413087031e+14 2.861845251556628248e+28
7.230506790299675231e+03 7.009923076459340097e-01 2.158959523692091562e+14 2.176378275945953438e+14 1.513414018627085938e+14 3.293761392652054177e+28
7.242824519073610645e+03 9.394732175083669867e-01 2.162718955769627812e+14 2.180003773580494375e+14 2.031816535943227812e+14 4.429367715579484851e+28
7.255142247847546059e+03 1.007488208248829897e+00 2.166477901220199688e+14 2.183629767861596875e+14 2.182700938911024375e+14 4.766210744545569736e+28
7.267459976621479655e+03 1.226596451347006900e+00 2.170236363313090938e+14 2.187256255352841250e+14 2.662004221824070938e+14 5.822485385960371231e+28
7.279777705395415069e+03 8.264977939751545488e-01 2.173994345299012188e+14 2.190883232639135625e+14 1.796801530504094062e+14 3.936582345561755993e+28
7.292095434169349573e+03 6.311351208905786603e-01 2.177751850410161875e+14 2.194510696326610938e+14 1.374455677378298906e+14 3.016257685633514496e+28
7.304413162943284078e+03 9.575767978694113003e-01 2.181508881860289375e+14 2.198138643042512188e+14 2.088962289615455625e+14 4.591828732662297401e+28
7.316730891717218583e+03 7.909683562065539242e-01 2.185265442844756250e+14 2.201767069435095938e+14 1.728475815201904062e+14 3.805701130226534581e+28
7.329048620491153997e+03 7.379828638730405732e-01 2.189021536540598750e+14 2.205395972173523750e+14 1.615460382615994688e+14 3.562729821027214448e+28
7.341366349265087592e+03 5.688196028405037019e-01 2.192777166106591562e+14 2.209025347947755938e+14 1.247294636742476562e+14 2.755305468923419048e+28
7.353684078039023007e+03 8.431693458585005629e-01 2.196532334683311875e+14 2.212655193468449375e+14 1.852048731791973125e+14 4.097945244956164294e+28
7.366001806812957511e+03 7.154770338565767940e-01 2.200287045393202188e+14 2.216285505466850000e+14 1.574254848870979375e+14 3.488998203463657966e+28
7.378319535586892016e+03 5.051786880487559861e-01 2.204041301340635000e+14 2.219916280694690312e+14 1.113434693016534844e+14 2.471731802517700093e+28
7.390637264360827430e+03 7.137504276936277314e-01 2.207795105611978125e+14 2.223547515924085312e+14 1.575814700890447500e+14 3.503898863721610210e+28
7.402954993134761935e+03 5.888334459867847759e-01 2.211548461275659375e+14 2.227179207947427188e+14 1.302233701419717969e+14 2.900307823690413986e+28
7.415272721908697349e+03 7.872137417180514740e-01 2.215301371382232188e+14 2.230811353577282500e+14 1.743915681598937812e+14 3.890346902192375746e+28
7.427590450682630944e+03 7.033514102070448359e-01 2.219053838964440312e+14 2.234443949646289375e+14 1.560774646960995625e+14 3.487463466663320128e+28
7.439908179456566359e+03 8.566606270810492862e-01 2.222805867037287188e+14 2.238076993007054688e+14 1.904190267935597812e+14 4.261724428974600971e+28
7.452225908230500863e+03 8.572673645057948821e-01 2.226557458598099062e+14 2.241710480532049375e+14 1.908755044453112812e+14 4.278876187918960693e+28
7.464543637004435368e+03 7.045418371949426772e-01 2.230308616626592188e+14 2.245344409113507812e+14 1.571345730269810312e+14 3.528212350245700492e+28
7.476861365778369873e+03 5.927193527646782423e-01 2.234059344084942188e+14 2.248978775663325625e+14 1.324170208463908594e+14 2.978030694201011714e+28
7.489179094552305287e+03 8.694248721267766600e-01 2.237809643917849688e+14 2.252613577112955625e+14 1.945607363507344062e+14 4.382701562767584947e+28
7.501496823326238882e+03 9.116300083564273793e-01 2.241559519052607188e+14 2.256248810413308750e+14 2.043472923085357500e+14 4.610583351823144195e+28
7.513814552100174296e+03 5.701728289404500716e-01 2.245308972399169688e+14 2.259884472534651250e+14 1.280214168638209531e+14 2.893136121224347184e+28
7.526132280874109711e+03 8.215288145938511866e-01 2.249058006850219688e+14 2.263520560466504062e+14 1.847665958320470625e+14 4.182229885532432172e+28
7.538450009648043306e+03 8.417127340791028534e-01 2.252806625281237812e+14 2.267157071217540938e+14 1.896216023916987500e+14 4.299019567179407658e+28
7.550767738421978720e+03 7.919460830517983663e-01 2.256554830550571875e+14 2.270794001815489688e+14 1.787069759246140000e+14 4.058067290121985659e+28
7.563085467195913225e+03 4.432043553605710118e-01 2.260302625499502500e+14 2.274431349307030625e+14 1.001775968054313125e+14 2.278470666725128377e+28
7.575403195969847729e+03 8.584788146599519054e-01 2.264050012952315000e+14 2.278069110757696562e+14 1.943638971450152188e+14 4.427743903325452038e+28
7.587720924743782234e+03 8.939059626420248206e-01 2.267796995716370000e+14 2.281707283251774375e+14 2.027197256532533438e+14 4.625470744818297350e+28
7.600038653517717648e+03 7.590793211285516984e-01 2.271543576582168125e+14 2.285345863892204375e+14 1.724281756025914375e+14 3.940580179318610352e+28
7.612356382291651244e+03 5.742515444398180735e-01 2.275289758323424062e+14 2.288984849800481875e+14 1.306588657765326719e+14 2.990761642545979686e+28
7.624674111065586658e+03 1.047872837748730523e+00 2.279035543697134062e+14 2.292624238116558438e+14 2.388139442504136875e+14 5.475106369887149547e+28
7.636991839839521163e+03 6.729699969279285821e-01 2.282780935443647500e+14 2.296264025998743438e+14 1.536243079112645312e+14 3.527619717755908847e+28
7.649309568613456577e+03 5.969524449143022160e-01 2.286525936286735000e+14 2.299904210623604688e+14 1.364947248026330469e+14 3.139247923014859033e+28
7.661627297387390172e+03 7.568522806134264647e-01 2.290270548933660312e+14 2.303544789185872812e+14 1.733396488182205000e+14 3.992956447945209533e+28
7.673945026161325586e+03 7.386108150001899908e-01 2.294014776075250938e+14 2.307185758898342500e+14 1.694384123379419375e+14 3.909258919564448338e+28
7.686262754935261000e+03 8.771794183748655716e-01 2.297758620385967500e+14 2.310827116991774375e+14 2.015546570195996562e+14 4.657579669968674125e+28
7.698580483709194596e+03 9.001464013675332110e-01 2.301502084523974375e+14 2.314468860714800625e+14 2.071688819124131875e+14 4.794859260953819983e+28
7.710898212483130010e+03 8.920787755169425903e-01 2.305245171131212500e+14 2.318110987333825312e+14 2.056460289529076875e+14 4.767103192173052726e+28
7.723215941257064515e+03 8.064931656856095810e-01 2.308987882833467500e+14 2.321753494132930938e+14 1.862182947156076562e+14 4.323529764274379602e+28
7.735533670030999019e+03 7.054195879457841878e-01 2.312730222240441875e+14 2.325396378413780000e+14 1.631445200402614375e+14 3.793756760596783149e+28
7.747851398804933524e+03 5.472838403124298257e-01 2.316472191945827500e+14 2.329039637495520938e+14 1.267767797185064531e+14 2.952681450784397620e+28
7.760169127578868938e+03 5.243424673700306515e-01 2.320213794527375000e+14 2.332683268714692812e+14 1.216586625848465156e+14 2.837911267058776899e+28
7.772486856352802533e+03 8.295371637515869256e-01 2.323955032546963750e+14 2.336327269425129062e+14 1.927807066385235312e+14 4.503988219386285706e+28
7.784804585126737948e+03 8.732154691267823843e-01 2.327695908550677188e+14 2.339971636997864688e+14 2.032580074769571562e+14 4.756179724887796555e+28
